Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-03 00:00:00-05:00,0.059292614459991455,0.06089501792690853,0.059292614459991455,0.059292614459991455,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.059292614459991455,0.05982674894896381,0.059292614459991455,0.059292614459991455,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.059292611691488806,0.05982674615552125,0.057156073835359034,0.05822434276342392,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.05822432936938734,0.0598267323928648,0.05822432936938734,0.058758463710546494,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05875848862360129,0.06036089232648308,0.05875848862360129,0.05982675775885582,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.05982672948957865,0.060894998120055756,0.058758460859101545,0.0603608638048172,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.060895030702673436,0.062498048869913336,0.060895030702673436,0.06142916530370712,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06142913330160695,0.06249801631096824,0.06142913330160695,0.061963267624378204,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.061963267624378204,0.061963267624378204,0.059826730333293186,0.061963267624378204,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.061963270220670684,0.06463455631027397,0.061429135875518924,0.06410042196512222,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.064100412372318,0.0646345466375351,0.064100412372318,0.0646345466375351,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06463454394143739,0.06463454394143739,0.0619632583630266,0.06249800696969032,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.062498006969690316,0.06303214121262708,0.06089498987715307,0.06249800696969032,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.062498048869913336,0.062498048869913336,0.06142916530370712,0.06142916530370712,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06142914038837851,0.061963274772770166,0.060895006003986854,0.06169620528817177,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.061696179833273135,0.06890760770352808,0.06142911504366672,0.06783933937549591,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06837351133291245,0.07505080873002178,0.06837351133291245,0.07211306691169739,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07211306459260966,0.07318133347677205,0.07157831578657245,0.07264719903469086,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07264720443569625,0.07264720443569625,0.06997591766273564,0.07051005214452744,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07051005176164034,0.07104418624053163,0.06730524488829252,0.06890764832496643,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06890760770352808,0.06890760770352808,0.06677107104746374,0.06783933937549591,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06783933937549591,0.06890760770352808,0.06730520521147983,0.06783933937549591,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06783938649096655,0.06783938649096655,0.06730525195598602,0.06730525195598602,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06783933937549591,0.06890760770352808,0.06783933937549591,0.06783933937549591,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06783933937549591,0.068373473539512,0.06677107104746374,0.06783933937549591,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06783938170467736,0.06837351620197296,0.06730524720738178,0.06837351620197296,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.068373473539512,0.068373473539512,0.06783933937549591,0.06783933937549591,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06783938170467736,0.06997591969385976,0.06783938170467736,0.06837351620197296,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06837351384607512,0.06944178280385772,0.06837351384607512,0.06890764832496643,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06890765069926856,0.06890765069926856,0.06837351620197296,0.06837351620197296,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06837351620197296,0.06944178519656416,0.06837351620197296,0.06837351620197296,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06837351384607512,0.07051005176164034,0.06837351384607512,0.06890764832496643,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06890760770352808,0.06890760770352808,0.06730520521147983,0.06783933937549591,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06783938649096655,0.06783938649096655,0.0667711174210055,0.06730525195598602,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06730521900404386,0.06783935327751775,0.0662369504570961,0.0662369504570961,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.0662369504570961,0.06677108473056999,0.0662369504570961,0.0662369504570961,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.0662369504570961,0.06730521900404386,0.0662369504570961,0.0662369504570961,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.06623697821279058,0.06837351620197296,0.06623697821279058,0.06837351620197296,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06837351421736029,0.07051005214452744,0.06837351421736029,0.07051005214452744,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07051004916994626,0.07318133583021429,0.0699759147106878,0.07211306691169739,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07264719002336113,0.07585199627831654,0.07264719002336113,0.07478372752666473,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07478373680301564,0.07478373680301564,0.07264719903469086,0.07264719903469086,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07264719903469086,0.07264719903469086,0.07157831578657245,0.07264719903469086,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07264720137095583,0.07318133583021429,0.07157831808846317,0.07211306691169739,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07211307699101556,0.07318134605884552,0.07157832809303893,0.07318134605884552,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07318134605884552,0.07318134605884552,0.07211307699101556,0.07318134605884552,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07318132580059099,0.07318132580059099,0.06997590512037277,0.06997590512037277,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.06997590512037277,0.06997590512037277,0.0689076363482639,0.06997590512037277,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.06997590512037277,0.06997590512037277,0.0689076363482639,0.06997590512037277,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.06997592463088864,0.06997592463088864,0.0667711174210055,0.06730525195598602,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06730525195598602,0.06783938649096655,0.0667711174210055,0.06730525195598602,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06730525438726773,0.0678393889415429,0.06623698527871737,0.06677111983299255,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06730520521147983,0.06890760770352808,0.06730520521147983,0.06783933937549591,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06783938649096655,0.06783938649096655,0.06623698288602498,0.06730525195598602,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06730525438726773,0.0678393889415429,0.06623698527871737,0.06677111983299255,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06677112375982255,0.06730525834551035,0.06677112375982255,0.06703819334506989,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06703814042187341,0.06783933937549591,0.06570280271943157,0.06783933937549591,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06783938649096655,0.06837352102594707,0.0667711174210055,0.06730525195598602,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06730521900404386,0.06783935327751775,0.0662369504570961,0.0662369504570961,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06623695934572923,0.066771093690881,0.06410042196512222,0.06410042196512222,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06410043171913912,0.06463456614556891,0.06303216286627958,0.06356629729270935,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06356631721178312,0.0673052593684225,0.06303218261797748,0.06570285558700562,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06570285558700562,0.06570285558700562,0.0651687209932,0.06570285558700562,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06570285558700562,0.06570285558700562,0.0651687209932,0.06570285558700562,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06623698527871737,0.06730525438726773,0.06623698527871737,0.06677111983299255,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.066771093690881,0.066771093690881,0.06410042196512222,0.06410042196512222,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06410040969850062,0.06410040969850062,0.0619632583630266,0.06249800696969032,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06249804496109254,0.06249804496109254,0.059292623191228556,0.05982675775885582,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.05982674615552125,0.0603608806195537,0.055553670443261705,0.05822434276342392,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05822435405597403,0.06089502689411034,0.05822435405597403,0.05982675775885582,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05822434891026501,0.060360886991952654,0.05822434891026501,0.05902554839849472,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.059025553615011564,0.06089502689411034,0.05822435405597403,0.05982675775885582,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06036086465606444,0.061963267624378204,0.06036086465606444,0.061963267624378204,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06196327458962168,0.06303215771913528,0.06142914020680879,0.06303215771913528,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06303216286627958,0.06410043171913912,0.06142914522305224,0.06356629729270935,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06356629729270935,0.06463456614556891,0.06356629729270935,0.06356629729270935,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06356631721178312,0.06570285558700562,0.06356631721178312,0.06570285558700562,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06570282500057749,0.066771093690881,0.06410042196512222,0.06410042196512222,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06516868191014834,0.06730521900404386,0.06516868191014834,0.0662369504570961,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06623698527871737,0.06730525438726773,0.06623698527871737,0.06677111983299255,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06677111203862368,0.06677111203862368,0.06516870856285095,0.06516870856285095,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06516870057199868,0.06570283499842845,0.0624980284398498,0.06356629729270935,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06356631807198071,0.06356631807198071,0.059292626899572376,0.06142916530370712,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06142915277161799,0.06196328726368353,0.06089501827955245,0.06089501827955246,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.060894998120055756,0.06142913243529431,0.05982672948957865,0.0603608638048172,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06036086380481721,0.06036086380481721,0.058758460859101545,0.0603608638048172,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06036089232648308,0.06089502689411034,0.05982675775885582,0.05982675775885582,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.05982674894896381,0.06036088343793617,0.05822434548204674,0.059292614459991455,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05929259805170564,0.0598267323928648,0.05822432936938734,0.058758463710546494,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.058758479971019094,0.06036088343793617,0.058758479971019094,0.059292614459991455,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06036089610163975,0.06196329990474081,0.06036089610163975,0.06142916530370712,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06142914020680879,0.06303215771913528,0.06142914020680879,0.06303215771913528,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06303216286627958,0.06356629729270935,0.0624980284398498,0.06356629729270935,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06356630508707822,0.0657028430547752,0.06356630508707822,0.06516870856285095,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06516870510017302,0.06570283956371652,0.0646345706366295,0.06543577462434769,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06543575032776278,0.06570281516796926,0.0646345466375351,0.0646345466375351,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.0646345466375351,0.0649016160625457,0.06356627810710093,0.0646345466375351,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06463455631027397,0.06463455631027397,0.06410042196512222,0.06410042196512222,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06410042196512222,0.06516869065542573,0.06410042196512222,0.06410042196512222,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06410042648476105,0.06463456086757394,0.06196327458962168,0.06303215771913528,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06303215771913528,0.06303215771913528,0.06196327458962168,0.06303215771913528,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06303214121262708,0.06303214121262708,0.062498006969690316,0.06249800696969032,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.062498006969690316,0.06303214121262708,0.0619632583630266,0.06249800696969032,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.062498006969690316,0.06303214121262708,0.062498006969690316,0.06249800696969032,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.062498036119762575,0.06303217061182811,0.05982674929542138,0.06089501827955246,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06089501792690853,0.06089501792690853,0.05849141043412989,0.059292614459991455,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.0587584682290269,0.0587584682290269,0.05608779631785854,0.057690199464559555,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.058758452905406,0.062498006969690316,0.058758452905406,0.06249800696969032,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.062498036103229744,0.06516870856285095,0.06196328724729216,0.06516870856285095,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06516868090275217,0.06570281516796926,0.0646345466375351,0.0646345466375351,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06463458639939436,0.0673052593684225,0.06463458639939436,0.06570285558700562,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06570281516796926,0.06623694943318634,0.0646345466375351,0.0646345466375351,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06463455360205325,0.06516868792482451,0.061963267624378204,0.061963267624378204,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06196326675053286,0.06249801542958153,0.06036086380481721,0.0603608638048172,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06036089610163975,0.06142916530370712,0.059292626899572376,0.06142916530370712,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06142916530370712,0.06196329990474081,0.06036089610163975,0.06142916530370712,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06142914020680879,0.06410042648476105,0.06089500582399591,0.06303215771913528,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06303216286627958,0.06463456614556891,0.06303216286627958,0.06356629729270935,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06356629729270935,0.06410043171913912,0.06303216286627958,0.06356629729270935,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06356629210194817,0.06356629210194817,0.06303215771913528,0.06303215771913528,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06303215327481872,0.06463455631027397,0.06303215327481872,0.06410042196512222,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06410042301913144,0.06410042301913144,0.06303215431126229,0.06329922378063202,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06329922008752743,0.06356628495651075,0.061963267624378204,0.061963267624378204,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.061963267624378204,0.06249801631096824,0.06142913330160695,0.061963267624378204,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06196326675053286,0.06196326675053286,0.06036086380481721,0.0603608638048172,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06036086380481721,0.06142913243529431,0.06036086380481721,0.0603608638048172,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06036089232648308,0.0614291614617376,0.05875848862360129,0.05982675775885582,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.05982675775885582,0.06089502689411034,0.059292623191228556,0.05982675775885582,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.05982672948957865,0.060894998120055756,0.05982672948957865,0.0603608638048172,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06196328724729216,0.06623697754669944,0.06196328724729216,0.06516870856285095,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06516870781404498,0.06783938024297945,0.06516870781404498,0.06650404632091522,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06650404775384143,0.06917471565551331,0.06570284371549498,0.06837351620197296,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06837351421736029,0.07211306995390447,0.06837351421736029,0.07051005214452744,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07051006384572506,0.07531788934371504,0.06944179470486143,0.07371548563241959,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07371547339927982,0.07371547339927982,0.07051005214452744,0.07051005214452744,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07104417454894384,0.07211305769482097,0.07104417454894384,0.07157830893993378,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07157830690782953,0.07531786190249064,0.07157830690782953,0.07478372752666473,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07478372752666473,0.07531786190249064,0.07424959315083883,0.07478372752666473,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07478372600926697,0.07745439324940229,0.07478372600926697,0.07692026346921921,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07692028799347639,0.0785226870145235,0.07531788438762284,0.07745441794395447,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07798854306953225,0.08065921068191528,0.07798854306953225,0.08065921068191528,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08065921068191528,0.08146041463347468,0.08012508082728317,0.08065921068191528,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08065921068191528,0.08119334970615863,0.07985801589996712,0.08065921068191528,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08065919339793724,0.08065919339793724,0.07798852635783556,0.08012506365776062,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08065919665248981,0.0827963575720787,0.08065919665248981,0.0827963575720787,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08279635668688345,0.08600116273181982,0.08279635668688345,0.08466582000255585,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08466582024673665,0.08493289429512542,0.08119333494993693,0.08226221799850464,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08226222158685345,0.08493289799997143,0.08172809180599584,0.08386462926864624,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08386462626514526,0.08493289495821184,0.0822622186407406,0.0827963575720787,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08333049263066916,0.0849329003569301,0.08333049263066916,0.08439876139163971,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.0843987914102981,0.0876035988330841,0.0843987914102981,0.0876035988330841,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08760358658963258,0.0934796849924089,0.08706944750901262,0.09294554591178894,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09294551478429293,0.09721858931974912,0.09241138505216547,0.09508205205202103,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09508204964764828,0.09561618853587793,0.09294551243394755,0.09454791992902756,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09454794415107183,0.09454794415107183,0.09027424509539471,0.09080838412046432,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09134315699338913,0.09241142610178367,0.09134315699338913,0.09134315699338913,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09134315699338913,0.0934796952101782,0.09027426435129642,0.09134315699338913,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09134309043523843,0.09187722001542968,0.08974006899181432,0.09000713378190994,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09000718016766553,0.09080838412046432,0.08813770733433873,0.09080838412046432,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.0908084034903003,0.09241142610178367,0.08974013438190576,0.09134315699338913,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09134313348403111,0.09187726331595059,0.08653530478477478,0.08653530478477478,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.0865353130673843,0.09027424975752038,0.0865353130673843,0.08974011987447739,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.08974011341164187,0.09668447077274323,0.08974011341164187,0.09668447077274323,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09721863982686403,0.10095820093678497,0.09721863982686403,0.09988930821418762,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.0998892733857208,0.10843603828066294,0.09668446693658639,0.1079019084572792,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.107901903931693,0.10950430250424757,0.10736776496110124,0.10897017270326614,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10897017727365735,0.10950430709704106,0.1079019084572792,0.1079019084572792,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.1079019276330232,0.10843605755132958,0.10523125970226663,0.1062995195388794,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.1062995046901352,0.10683364370344121,0.10362883713243831,0.10416297614574432,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10469710081815718,0.10683363842662957,0.10469710081815718,0.1046971008181572,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10469710657328844,0.10576537543624667,0.10362883771033021,0.10389590263366699,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10389590485781937,0.10629950755852775,0.10309471007065744,0.10523124784231186,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10523123980508059,0.10576536962239338,0.10469710081815718,0.1046971008181572,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10469713553293844,0.10576540469138422,0.10202646722163078,0.10362886637449265,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10362884176734183,0.10416298080453774,0.10256057286256147,0.10309471189975739,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10309470786365665,0.10416297672661488,0.10202643900069842,0.10389590263366699,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10389589692257739,0.10523123980508059,0.103628832013921,0.1046971008181572,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10469713578779974,0.10469713578779974,0.1009581983089447,0.1009581983089447,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10095816557779584,0.10149229540034455,0.09668446678543677,0.09828687459230423,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09882097763911596,0.10095813822299105,0.09882097763911596,0.09935511648654938,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09935511962412302,0.10095814141118713,0.09935511962412302,0.10042338818311691,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10042340887689499,0.10149229201991761,0.09988926990252629,0.10122522711753845,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10149232805760107,0.10469713553293844,0.10149232805760107,0.10362886637449265,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.103628832013921,0.10576536962239338,0.103628832013921,0.1046971008181572,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10469707417996689,0.10576534271240236,0.10469707417996689,0.10576534271240234,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10576540871349513,0.10576540871349513,0.10523127869876683,0.10549834370613098,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10549831277136583,0.10629950755852775,0.10523124784231185,0.10523124784231186,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10523127495312969,0.10629953494456228,0.1009581983089447,0.1009581983089447,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10095814920993328,0.10256054758740087,0.09988925703499282,0.10202641785144806,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10202644299497701,0.10469711067212219,0.10202644299497701,0.10309471189975739,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10309468649296286,0.10416295513447765,0.10149227894588607,0.10202641785144806,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.1020264345520048,0.10897017727365735,0.10149229555901039,0.1079019084572792,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10790189153661707,0.11003842883433172,0.10736775262738378,0.10950428992509842,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.10950430177585643,0.11538039892911911,0.10950430177585643,0.11538039892911911,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11591452504893077,0.12018822350470605,0.11591452504893077,0.11911933124065399,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11911934712145805,0.12446131501999051,0.11858521726976648,0.12392717599868774,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12392720586946689,0.13300811242748917,0.12285893673898243,0.1319398432970047,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.1308715693631912,0.1308715693631912,0.1260637395035667,0.12820027768611908,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12820027768611908,0.12873440764695063,0.12552960037312208,0.12820027768611908,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.12820026305384238,0.13834942804184874,0.12820026305384238,0.13514462113380432,117014400,0.0,0.0
